mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference,Formation_energy
0.65915275,0.32114092,0.92676294,0.7752681,0.7623709,0.74437714,0.61126494,0.6773508,0.9752885,0.36820334,0.16454926,-0.28118554
0.1099342,0.28811383,0.67830396,0.10176494,0.20175964,0.8689902,0.9699008,0.5544987,0.6069744,0.6395066,-0.016972521,0.030983374
0.23566376,0.36003396,0.7573725,0.24968931,0.19763644,0.90531296,0.99392354,0.6313443,0.38718277,0.6621375,0.1460758,-0.053565074
0.42898113,0.47823173,0.6674892,0.7923584,0.5444722,0.540949,0.96739954,0.5976192,0.62013865,0.44107482,0.66917783,-0.24528809
0.12610163,0.36540475,0.8223312,0.16468535,0.093601726,0.96196526,0.9670272,0.5889471,0.45762277,0.47659838,0.18332368,0.045829948
0.19851764,0.41140243,0.7530463,0.23585911,0.07657522,0.84640384,0.9915901,0.5174675,0.35021332,0.58338857,0.08363012,0.04399939
0.44560364,0.49102625,0.81940204,0.86308944,0.5958084,0.31604344,0.9934756,0.49450094,0.5625498,0.65585905,0.8046538,-0.25029632
0.28177562,0.500152,0.6361718,0.5830245,0.41048086,0.49373952,0.9916549,0.5331537,0.45279264,0.6782007,0.52805924,-0.08054831
0.31765512,0.3946537,0.7335735,0.6373252,0.27804956,0.6446603,0.9864317,0.50762874,0.46554172,0.46216425,0.46306735,-0.09800441
0.1468252,0.3622927,0.68859935,0.3440408,0.32066387,0.7733863,0.72220045,0.57230175,0.7400678,0.39218614,0.041643705,-0.08063415
0.026220685,0.3877438,0.64983,0.12226331,0.17230926,0.89223075,0.4424401,0.5201844,0.6929036,0.32396606,-0.008075628,-0.06063094
0.08097588,0.3271547,0.67379874,0.18000901,0.18683524,0.85896885,0.64362216,0.49595422,0.7396714,0.52318126,-0.029243309,0.020846501
0.32856858,0.63816065,0.7720988,0.6720465,0.48818463,0.43382815,0.9981911,0.4137441,0.48103335,0.76161236,0.56753796,-0.2483715
0.18287161,0.35062596,0.68334824,0.23711109,0.19555256,0.8193062,0.9917268,0.5785252,0.4217503,0.6232976,0.10319833,0.055618398
0.19088927,0.36003634,0.7101652,0.33461326,0.21668622,0.79126877,0.99309057,0.5595029,0.43658412,0.60559666,0.24205081,0.071274705
0.23116459,0.4238453,0.84090114,0.5152913,-0.027153078,0.97589934,0.27142274,0.4262004,0.47024637,0.27669814,0.33695543,-0.07484762
0.10352645,0.28537673,0.73933995,0.095002696,0.31144497,0.9629711,0.9633916,0.6489302,0.63986754,0.7278626,0.20681816,0.005333964
0.22763704,0.49183694,0.9288961,0.6153809,-0.032495413,0.97270143,0.46209165,0.603749,0.7013296,0.3428842,0.2866245,-0.11227626
0.3678851,0.690958,0.8153746,0.7072954,0.4933506,0.4623678,0.99867994,0.41549814,0.5320816,0.7807309,0.62030697,-0.24889112
0.15169208,0.24369645,0.7616933,0.24036787,0.11576379,0.9057455,0.61764383,0.39793882,0.8271408,0.7510775,0.07166661,0.061546218
0.23271261,0.40194592,0.64575315,0.36772624,0.59002537,0.7049347,0.643615,0.57151556,0.81557965,0.61976343,0.1510379,-0.267438
0.31331876,0.47277296,0.6110914,0.59363693,0.40786582,0.6061715,0.9816382,0.5136351,0.5404767,0.5583857,0.48305932,-0.050808214
0.1431697,0.34112248,0.6279279,0.23662163,0.30911422,0.81998,0.45816654,0.50674284,0.81953025,0.64588076,0.0746818,-0.003817559
0.7671269,0.5690211,0.76868975,0.8076074,0.7424553,0.7145814,0.5000166,0.8823885,0.9997853,0.11308125,-0.10098384,-0.6854563
0.13343869,0.3791407,0.7800265,0.3678669,0.09368255,0.9141031,0.50643,0.5023873,0.6354453,0.14862743,0.101815805,-0.08896896
0.17274925,0.29760394,0.6969186,0.27749038,0.23011889,0.87914366,0.886413,0.52971435,0.69153374,0.6137575,-0.004083298,0.070661284
0.24265425,0.26215053,0.64463115,0.5664306,0.5578374,0.69017065,0.61321354,0.603731,0.8127639,0.45564225,0.14383149,-0.15434285
0.15707827,0.44050747,0.7525561,0.39986914,0.066490546,0.8495626,0.26313743,0.42356473,0.62793875,0.16218331,0.06567712,-0.082185626
0.1943507,0.37625813,0.73489803,0.3465332,0.15497814,0.79250497,0.991627,0.53399533,0.38431212,0.5755316,0.15950641,0.04909408
0.18026535,0.37458935,0.76636106,0.26085937,0.016096182,0.885281,0.9178363,0.46379265,0.59323144,0.43732297,0.065561965,0.08396576
0.6176957,0.2598981,0.9732241,0.9870972,0.84831023,0.44800818,0.6137254,0.56676054,0.73073053,0.37533778,0.8981073,-0.5229542
0.3713115,0.34349415,0.80853766,0.6218728,0.1600726,0.7848742,0.9621065,0.49839494,0.6289893,0.4880687,0.123801336,-0.013838515
0.6837671,0.23201467,0.8946769,0.9821714,0.9072678,0.51515317,0.5657252,0.69202757,0.98056316,0.31247392,0.5691403,-0.6272278
0.26125634,0.34728265,0.78912985,0.33989012,0.06760964,0.8961919,0.57178664,0.3378385,0.73434585,0.6148205,0.13396594,0.03971498
0.30241233,0.644709,0.7113385,0.6776797,0.4770049,0.4814058,0.9967756,0.48625058,0.52729404,0.7081402,0.49545622,-0.23174405
0.31863078,0.41965157,0.7145375,0.55133474,0.23671477,0.69840765,0.9785184,0.5076488,0.48841456,0.47839737,0.37149695,-0.081122205
0.1465076,0.3397384,0.6764411,0.10113111,0.20231691,0.89632916,0.97915864,0.56052285,0.44841802,0.6277702,0.044328574,0.052414495
0.28876552,0.2900737,0.82793736,0.46895716,0.13384472,0.83341014,0.9906611,0.54057187,0.5579324,0.6039214,0.09668666,0.044981174
0.310879,0.48285657,0.644773,0.82393295,0.56537414,0.41792887,0.922385,0.5016198,0.49190617,0.55431813,0.7251214,-0.23748267
0.099917844,0.35967228,0.724867,0.03598325,0.081596,0.9244461,0.96101105,0.52942413,0.547775,0.5551053,0.023195144,0.13745427
0.30687794,0.44754353,0.6804563,0.5885178,0.48766303,0.6284464,0.9500373,0.6084605,0.6173344,0.4017013,0.45606515,-0.12429176
0.3225236,0.36636555,0.6970544,0.61182463,0.3613451,0.740633,0.8536693,0.56317174,0.6966975,0.3838135,0.18545051,-0.1419657
0.2618746,0.6801441,0.7552705,0.65510446,0.46804017,0.4918104,0.9982874,0.46958908,0.5668452,0.729903,0.4867213,-0.2533757
0.18033563,0.4050112,0.6457756,0.3794681,0.296039,0.67184883,0.27055925,0.58249384,0.7761749,0.28941774,-0.007604616,-0.16348098
0.38074613,0.42393205,0.6693536,0.6389034,0.362402,0.6272025,0.8910502,0.5252958,0.6622764,0.35529837,0.36380404,-0.16645578
0.24375091,0.3325829,0.83808684,0.3982422,0.042563066,0.80851215,0.99529487,0.5254564,0.42286506,0.5597108,0.1351096,0.049764466
0.15402207,0.3661,0.74313426,0.24486327,0.11812475,0.87862515,0.9512895,0.523723,0.5679731,0.49897945,0.028285809,0.08798282
0.23707087,0.48627698,0.66916776,0.5993148,0.3869014,0.5701891,0.9903081,0.51721907,0.4990975,0.6209594,0.47698495,-0.071463324
0.17342214,0.3967223,0.71959835,0.267937,0.13919221,0.80969656,0.9946459,0.5292548,0.37426838,0.6293857,0.18597421,0.06331859
0.17070636,0.349068,0.7627274,0.21400015,0.17674574,0.91203624,0.9843717,0.5761274,0.43930274,0.5883811,0.08155496,0.07507103
0.18561156,0.3954524,0.76285857,0.2596668,0.0997799,0.86901414,0.99492323,0.5648212,0.346215,0.6562859,0.12438606,0.045698423
0.22002733,0.35318324,0.7434926,0.40051344,0.1738867,0.7860557,0.99172777,0.5345118,0.43331158,0.5888338,0.17812733,0.06131292
0.35503492,0.6772344,0.7928319,0.78682166,0.46236664,0.44303033,0.9982423,0.41010162,0.5473769,0.7915425,0.7086115,-0.26503652
0.10362675,0.54722846,0.7159449,0.24043137,0.5905893,0.52105474,0.35886607,0.77376485,0.9622371,0.63718385,0.23496348,-0.33447787
0.9396994,0.55689454,0.92360824,0.9763345,0.77607036,0.8508011,0.47444722,0.7207658,0.99808824,0.6141565,0.36118284,-0.38574138
0.30419016,0.40749985,0.6835308,0.32097405,0.64991283,0.60440034,0.35837278,0.7729811,0.9450334,0.19733563,0.047941577,-0.41885057
0.3325925,0.4976465,0.82683885,0.8491441,0.43899152,0.3993847,0.9898947,0.3740238,0.5272391,0.719236,0.7522292,-0.15282075
0.23743117,0.41244707,0.74398434,0.31365442,0.17711595,0.74267787,0.3657296,0.5673314,0.8210791,0.2539723,-0.01901682,-0.18571076
0.40655962,0.42258465,0.7071456,0.7752806,0.61337966,0.41310203,0.92530656,0.5377642,0.56853,0.43192795,0.6337173,-0.2911885
0.19998161,0.39676902,0.5967499,0.4961223,0.56381506,0.6687994,0.41490754,0.6622567,0.82516223,0.32332885,0.11822133,-0.22027759
0.33233154,0.36474943,0.80090666,0.50070924,0.06608531,0.84956956,0.9471931,0.40131435,0.56519365,0.49245906,0.121682495,0.05568861
0.3178786,0.35333347,0.7845578,0.5296073,0.05238097,0.8192272,0.85783887,0.40063345,0.6529559,0.42814553,0.0784491,0.03172783
0.46276364,0.29649398,0.97235423,0.98416543,0.5546026,0.38085955,0.99193895,0.2940523,0.72531205,0.8173499,0.89918035,-0.25873083
0.5104933,0.47374725,0.6238009,0.88430804,0.72361314,0.44794175,0.5297772,0.5701171,0.89192903,0.24501872,0.6098371,-0.47781223
0.15309565,0.28618136,0.72631586,0.259247,0.19035321,0.9072014,0.7677536,0.47287735,0.7105576,0.59259033,0.089630134,0.008924631
0.20817931,0.36860618,0.65027857,0.36769652,0.34451163,0.73046887,0.4185953,0.55423486,0.86412966,0.64084065,0.20539038,-0.06201593
0.19041184,0.5241679,0.9140496,0.61646235,-0.060116436,0.9957506,0.07078185,0.65159255,0.41970873,0.45100045,0.6001617,-0.094645485
0.29227862,0.3185153,0.8452476,0.46777418,-0.037673134,0.8785231,0.48242164,0.3227249,0.8064028,0.65831935,0.16504554,-0.006364756
0.25590548,0.38719305,0.69251764,0.209564,0.58162,0.6586189,0.4086221,0.83144176,0.9754234,0.40316823,-0.005893088,-0.26662862
0.49693805,0.41433537,0.69374603,0.90237176,0.6962873,0.46764156,0.9030666,0.5897115,0.7702441,0.44329277,0.64512473,-0.4202549
0.002605965,0.40694433,0.90108037,0.28268984,0.13691685,0.9992729,0.43424973,0.8435922,0.6242821,0.44671384,0.3184732,-0.3489982
0.0843841,0.3555578,0.634169,0.2284221,0.5404113,0.6399394,0.3453324,0.72483677,0.8794815,0.3308735,-0.046822455,-0.26443443
0.17199172,0.3892759,0.73482394,0.2636427,0.09675368,0.81464624,0.9904823,0.52585876,0.39214543,0.5666489,0.09834461,0.06517174
0.2014663,0.40434763,0.6543528,0.23586975,0.16451284,0.7712236,0.99199075,0.51621246,0.35200182,0.62880987,0.16962853,0.055405796
0.35713667,0.3871083,0.7165853,0.60882115,0.26512286,0.71339214,0.86876976,0.49898627,0.6660184,0.35673657,0.2009802,-0.11652477
0.18247229,0.30642232,0.75206983,0.2545067,0.14052823,0.81915057,0.99589276,0.58808255,0.44004658,0.6435586,0.13107198,0.005656945
0.550079,0.441673,0.7940605,0.65904236,0.64691603,0.7055828,0.5758629,0.77471805,0.9795583,0.17882597,-0.009531433,-0.45602673
0.20733055,0.35078764,0.6478877,0.41182023,0.34638333,0.7577985,0.44344527,0.5560023,0.76871943,0.38476247,0.069884606,-0.095183514
0.35919464,0.31486425,0.6635517,0.7545992,0.66227484,0.5817199,0.61522675,0.60280883,0.814016,0.38196388,0.36431545,-0.35615754
0.3250637,0.4815742,0.6129663,0.14094916,0.60365796,0.7216415,0.44786608,0.79878324,0.9777303,0.1909338,-0.12244904,-0.3409039
0.613219,0.51665246,0.76103413,0.68678916,0.74098814,0.54458416,0.4695313,0.8489756,0.9990573,0.23886172,-0.034202714,-0.60470617
0.1632188,0.3564177,0.82029754,0.34806982,0.111967936,0.9367753,0.35254875,0.451788,0.70414734,0.52969575,0.30722317,-0.047605835
0.58568573,0.46199054,0.74630785,0.8268559,0.63012755,0.6761987,0.5075291,0.7483039,0.98748684,0.14605623,0.05469145,-0.5861056
0.19599903,0.514568,0.6400813,0.42736983,0.5508462,0.5149886,0.32923695,0.7256956,0.94685715,0.6860143,0.38802752,-0.33826283
0.10008888,0.43327087,0.65010595,0.227616,0.35039917,0.7243921,0.4070604,0.61498684,0.793972,0.32328632,0.010000849,-0.15988979
0.16680802,0.35082993,0.6903651,0.27986264,0.21369736,0.82007885,0.41546044,0.4368376,0.8529578,0.70472825,0.1870343,-0.05924628
0.1367732,0.36631972,0.8245814,0.32006517,0.13289602,0.9633917,0.81129557,0.6119058,0.5957079,0.20164818,0.25730896,-0.09613066
0.22309227,0.54552615,0.69392955,0.3312987,0.61006236,0.61773,0.40925458,0.851356,0.9768513,0.51051533,0.35372674,-0.36306006
0.3458056,0.45599708,0.69503266,0.6348746,0.6572505,0.36282438,0.9449921,0.5977334,0.51223457,0.50628227,0.5916306,-0.2705786
0.2861206,0.43807673,0.6670116,0.6437316,0.4849585,0.5997936,0.9754622,0.5692668,0.5155047,0.48715806,0.5552132,-0.13405661
0.22526756,0.4529161,0.7615009,0.40814385,-0.077937916,0.91139984,0.16934597,0.3009358,0.62231183,0.40648216,0.18285495,0.015695889
0.3707783,0.5501189,0.7096044,0.77238464,0.5688658,0.33903027,0.99486524,0.50927925,0.53636384,0.6813321,0.6842884,-0.2504842
0.32387775,0.3942341,0.7213483,0.6219654,0.32148394,0.65628576,0.982571,0.5288266,0.47278953,0.458541,0.44643772,-0.12077153
0.22523323,0.371436,0.7472112,0.41868842,0.136496,0.9355917,0.2706415,0.3773295,0.48684478,0.1430542,0.29860726,-0.056365144
0.14083461,0.24761523,0.80303264,0.21513307,0.22846588,0.9779122,0.83300567,0.6206312,0.5716858,0.31086883,0.23546386,-0.13924696
0.18778037,0.24701765,0.8075848,0.30526647,0.17228106,0.99146396,0.53045356,0.57126564,0.49661416,0.3565282,0.41502056,-0.21050052
0.31840968,0.46584943,0.7307317,0.36883184,0.25432616,0.63494146,0.3712848,0.4839685,0.8885567,0.70433795,0.33667535,-0.14409186
0.2808653,0.525205,0.6457492,0.3597051,0.5635841,0.56076205,0.3790187,0.8342831,0.96537006,0.44000202,0.25090012,-0.32560784
0.31520027,0.42342806,0.69459194,0.5464755,0.25074962,0.68960786,0.9791378,0.4829401,0.43277982,0.46628422,0.36487293,-0.06304787
0.80870366,0.5263924,0.8776894,0.85206574,0.7029911,0.7083301,0.4883893,0.9031692,0.99972564,0.12480758,-0.08237514,-0.63060063
0.22530524,0.49640924,0.91093504,0.6458929,0.071830094,0.99848497,-0.16161294,0.73969436,0.48358518,0.1069877,0.6232826,-0.41817203
0.47122824,0.42225194,0.6437001,0.53246933,0.68101025,0.6984138,0.4425247,0.79521567,0.9802516,0.19057995,0.045947526,-0.4646916
0.17755476,0.37962335,0.6176617,0.38637996,0.45608732,0.79864216,0.4160108,0.6187705,0.7912177,0.24570352,0.010598397,-0.20236494
0.17931211,0.3682606,0.7031077,0.4069704,0.35117328,0.8045019,0.7226635,0.59060204,0.7370308,0.32739142,0.108858876,-0.10935968
0.25169736,0.5874132,0.6841086,0.50546813,0.37373617,0.5732624,0.9945702,0.5196172,0.4855076,0.6481577,0.42728662,-0.09141411
0.32828265,0.47616607,0.71589345,0.69198954,0.44026652,0.605633,0.988631,0.55791,0.526619,0.5096299,0.6631173,-0.15758812
0.29631278,0.42494184,0.7428896,0.5864503,0.23488347,0.5868325,0.9920462,0.5185944,0.48309505,0.5167568,0.5232496,-0.055271212
-0.024014568,0.30455503,0.74976283,-0.0884022,0.18509136,0.99396276,0.77264047,0.70341,0.56788576,0.4455117,0.19651575,-0.19061136
0.62094146,0.3825164,0.6254693,0.73890525,0.5448115,0.55911446,0.342145,0.80737007,0.98534244,0.4102334,0.3471008,-0.33120623
0.13267983,0.33044523,0.7492509,0.12335084,0.12947644,0.948837,0.91989774,0.48939484,0.46421576,0.47162497,0.21284302,0.04900749
0.1664184,0.36540633,0.7049217,0.3531437,0.18374369,0.86004174,0.61037534,0.47233444,0.69168323,0.4140867,0.021217305,0.017771365
0.15711838,0.4196359,0.72955865,0.32608584,0.113723285,0.7948064,0.175452,0.47567946,0.73003405,0.24835286,-0.000561908,-0.113017395
0.7686345,0.57629025,0.7936504,0.8474396,0.8063505,0.37999234,0.3613258,0.84240997,0.99976844,0.19615866,0.20994303,-0.6038925
0.07262706,0.28236198,0.7537481,0.13322389,0.1422518,0.951202,0.5548533,0.4830427,0.8242705,0.73258066,0.23651154,-0.023654433
0.41114238,0.45022243,0.6850866,0.74002624,0.34986904,0.56291354,0.9263042,0.50720435,0.61159015,0.35397136,0.5094459,-0.19059333
0.25996125,0.56635,0.6764842,0.40535587,0.39199948,0.5538283,0.99057037,0.5253793,0.4453086,0.5648633,0.42088473,-0.067149535
0.097712375,0.32147697,0.7312746,0.12658876,0.11408809,0.9282727,0.5576203,0.44308153,0.8094216,0.6924043,0.14339153,0.002766061
0.5547536,0.30308774,0.6751782,0.80439687,0.6487504,0.6080836,0.37229455,0.7407572,0.9826711,0.27503705,0.23893847,-0.40100694
0.2555567,0.55050933,0.6629946,0.59595615,0.43394187,0.55331045,0.9919194,0.48292738,0.42976585,0.68534464,0.4351994,-0.10395209
0.18974198,0.35525852,0.80043185,0.33637294,0.04316718,0.9029136,0.89919233,0.4969016,0.6257903,0.3775844,0.08180712,0.04302347
0.10161753,0.40088302,0.758493,0.31663632,0.11871476,0.95556206,0.0989294,0.5174018,0.6646955,0.13649108,0.19113299,-0.16235884
0.22749123,0.53122956,0.8979997,0.62464297,-0.013383845,0.9977669,-0.041080616,0.67350125,0.30237925,0.3587286,0.6413382,-0.18525973
0.37087947,0.5494274,0.7627114,0.8331694,0.49699023,0.42432746,0.99526435,0.45372283,0.57723856,0.6814336,0.7228383,-0.2652786
0.3255137,0.3741793,0.64921033,0.49869463,0.71695113,0.48932227,0.67989576,0.62537706,0.79747295,0.44189662,0.45685843,-0.3503375
0.29324788,0.390922,0.7008456,0.5621147,0.28567904,0.6987588,0.9875017,0.5386809,0.48444647,0.509038,0.44111282,-0.06183234
0.25757062,0.3976615,0.647184,0.5728779,0.45396906,0.6669934,0.34786302,0.58693445,0.77531594,0.34396425,0.17360343,-0.20385675
0.3244882,0.3293529,0.6587239,0.66671014,0.5805351,0.65509284,0.5392568,0.6714541,0.84684765,0.34672588,0.2264005,-0.26234075
0.31984764,0.5090533,0.6947497,0.74929905,0.4537747,0.385649,0.9892783,0.48323637,0.48237625,0.6694869,0.703461,-0.11456949
0.24318604,0.4116746,0.79595923,0.42499998,0.024349915,0.87159145,0.9630644,0.43853477,0.3865663,0.47456858,0.1888784,0.06359815
0.29175112,0.45904467,0.77574384,0.56226665,0.46420622,0.6101774,0.28849816,0.47005394,0.93341964,0.9013831,0.6768389,-0.36767307
0.3294101,0.5711788,0.6870371,0.7549482,0.49567714,0.42689458,0.9939642,0.5408441,0.54116166,0.6787899,0.6515933,-0.25693777
0.7239959,0.5622039,0.64573675,0.77167577,0.60030943,0.7904862,0.5089766,0.8320428,0.9963594,0.11065056,-0.07198706,-0.53602874
0.3161397,0.55767256,0.742255,0.6852752,0.5079462,0.5255741,0.9952413,0.5508696,0.57806575,0.638986,0.6189448,-0.22380437
0.29465142,0.47194123,0.66380244,0.53550017,0.382842,0.6209985,0.98590547,0.53022325,0.5493378,0.60411334,0.35245144,-0.04171135
0.23671508,0.38811663,0.73447084,0.46008238,0.17634557,0.73669064,0.9915917,0.5222169,0.4132933,0.53831553,0.29445732,-0.020198299
0.20966665,0.36009166,0.8012819,0.3347995,0.07174792,0.8146266,0.9958496,0.5182154,0.38833717,0.59931636,0.15755653,0.056136325
0.27912548,0.390887,0.66945994,0.48714644,0.36058137,0.6788308,0.9867066,0.5364015,0.57930124,0.5992105,0.29904824,-0.003443962
0.40490437,0.4839173,0.64016557,0.49119353,0.47623578,0.65498686,0.9157699,0.59704614,0.743691,0.47945595,0.21921626,-0.13380586
0.29289967,0.2942287,0.7902012,0.6161331,0.27406704,0.7204498,0.9924133,0.5757468,0.5637959,0.53107595,0.30551204,-0.04019318
0.22444598,0.30374777,0.7821719,0.38449132,-0.00403167,0.8717171,0.5617107,0.30159196,0.71756595,0.6086364,0.028256686,0.06710407
0.4079583,0.41787344,0.87567884,0.95514303,0.66536456,0.33722332,0.9787497,0.43555614,0.67770994,0.605708,0.84759027,-0.3582228
0.33666733,0.6245973,0.68740344,0.7168166,0.5312698,0.4220399,0.9958232,0.5167924,0.51694155,0.68255246,0.681757,-0.19946723
0.22221832,0.52009153,0.88038903,0.58185637,-0.16882947,0.9829585,0.13779745,0.40010568,0.4854613,0.5945958,0.53583646,0.04268182
0.3983873,0.3851472,0.6711638,0.6680709,0.72455907,0.6090231,0.39844024,0.7817836,0.9864236,0.31488404,0.20174773,-0.437048
0.26663378,0.52995384,0.9054717,0.661751,-0.05698723,0.99564564,0.05692434,0.6012912,0.3499216,0.25442302,0.5711312,-0.20246606
0.26775715,0.34109083,0.81152606,0.42189917,-0.035428863,0.8954249,0.5126104,0.282073,0.73703146,0.71379066,0.1605885,0.080601454
0.3411488,0.5308859,0.7922075,0.8477179,0.50015795,0.29971638,0.9947057,0.5087687,0.5500765,0.7369339,0.75654435,-0.193877
0.1603752,0.36275005,0.74905163,0.17574959,0.0887833,0.88068044,0.97721624,0.53189063,0.47232333,0.5182369,-0.012795137,0.08143835
0.473959,0.2648699,0.9539028,0.97527546,0.79884523,0.25829,0.7088952,0.5647491,0.540218,0.44800442,0.8923352,-0.38285765
0.3289604,0.5052407,0.7489698,0.75603163,0.27038014,0.4125447,0.992307,0.43739262,0.52716976,0.7158872,0.667753,-0.05606313
0.32699051,0.42390364,0.72684413,0.4465111,0.13962007,0.6905582,0.37364116,0.3857621,0.7319913,0.37415284,0.078428544,-0.080020405
0.12595104,0.4366721,0.72221905,0.27306312,0.021243412,0.94355065,0.28187162,0.43364355,0.5909729,0.30922198,0.17272808,-0.029871192
0.30939975,0.5128398,0.6932678,0.6923475,0.5218037,0.43298393,0.9902362,0.5082663,0.4738514,0.6360433,0.6102934,-0.26174638
0.2881105,0.38338807,0.70257473,0.49345052,0.25431862,0.7679907,0.8286824,0.5215708,0.6958172,0.3712574,0.15181623,-0.055190857
0.44669542,0.50567615,0.75430846,0.4132822,0.7367708,0.59686404,0.49694425,0.8562374,0.99678844,0.30479467,-0.108985946,-0.5162959
0.3658464,0.42350018,0.69929653,0.74799967,0.44224483,0.57793254,0.97641754,0.5339354,0.5824976,0.44791988,0.59688574,-0.13018155
0.14498143,0.36448598,0.72457445,0.15149853,0.18181965,0.9013732,0.98072296,0.5768918,0.49409965,0.62246054,0.03398102,0.08017028
0.2774182,0.39363414,0.7675237,0.5899748,0.20257303,0.58378214,0.9949107,0.5069127,0.48364234,0.53924483,0.5065386,-0.061491955
0.043909457,0.407815,0.68298745,0.113095745,0.52310824,0.70813954,0.28730375,0.7806454,0.92231625,0.3824831,-0.04667142,-0.29614702
0.5989235,0.20637137,0.98991746,0.9867039,0.7703174,0.5119309,0.7825918,0.510323,0.6924311,0.47265822,0.9117811,-0.41443264
0.13094209,0.3662202,0.5881407,0.29308793,0.47253212,0.6900861,0.41291317,0.6270062,0.8615013,0.55831015,0.09355133,-0.13747944
0.5087945,0.32102436,0.8387854,0.63209176,0.7058284,0.61346745,0.5042912,0.74894583,0.9719054,0.28680316,0.15006666,-0.3604282
0.19795415,0.5238533,0.87560153,0.5749918,-0.083269335,0.9882325,0.10454687,0.4878074,0.46509463,0.38615623,0.43677744,-0.0698565
0.19628581,0.37668502,0.62037754,0.55250335,0.5462439,0.6391496,0.5146917,0.65657383,0.7902066,0.25936532,0.14654589,-0.21775791
0.23429573,0.41532257,0.73553205,0.51325345,0.21980287,0.6627792,0.9946941,0.5271707,0.44084167,0.563867,0.4718184,-0.021095317
0.24443747,0.38509774,0.72049266,0.41105834,0.1949313,0.7613708,0.9908709,0.5042346,0.38821387,0.5903609,0.27051747,-0.004675404
0.06513222,0.49805468,0.66344965,0.18966623,0.5317254,0.5621239,0.3795839,0.7693073,0.9403364,0.61826956,0.1765191,-0.25732753
0.37508982,0.5329504,0.735195,0.62789595,0.431647,0.55942357,0.29778323,0.52481997,0.933575,0.813285,0.5922946,-0.2778647
0.5263468,0.62821734,0.98651457,0.980583,0.24829486,0.50912845,0.9998209,0.20285974,0.83198404,0.9187525,0.8993491,-0.07294702
0.4262293,0.42421478,0.7872082,0.49774724,0.1460762,0.7552905,0.34308466,0.4168604,0.8225762,0.43456978,0.18581577,-0.08730945
0.19983642,0.47144216,0.83279973,0.4309574,-0.054530777,0.974437,0.16149347,0.4244038,0.5648199,0.518643,0.41801855,0.02193364
0.2841572,0.28936237,0.6868686,0.5141048,0.3451966,0.7008625,0.97616214,0.552421,0.5154617,0.5741588,0.29756606,-0.07685943
0.14877777,0.48453838,0.69336253,0.32204235,-0.06285194,0.9348302,0.1377502,0.30065852,0.5095066,0.49753138,0.28234854,0.08892324
0.46177888,0.4935349,0.6650462,0.7399577,0.4763889,0.6291919,0.47863072,0.6789739,0.92739034,0.29573247,0.15101533,-0.33829853
0.2846229,0.33322644,0.682142,0.49584395,0.38913584,0.8060291,0.77201366,0.5473362,0.7638807,0.52237785,0.12917009,-0.048191536
0.22205496,0.35121772,0.77845436,0.37453684,0.09941587,0.830638,0.9778996,0.52456886,0.5339776,0.52228034,0.050418552,0.0761141
0.647644,0.33690232,0.9614079,0.97578907,0.84149003,0.40995005,0.62845623,0.5324625,0.69689846,0.22530648,0.87506086,-0.5453006
0.32991806,0.39247757,0.6942336,0.59729916,0.27694815,0.70049757,0.9389177,0.4920422,0.6247114,0.42563266,0.31130937,-0.07753154
0.19632816,0.45413175,0.6452573,0.3414688,0.5448789,0.6129252,0.48544976,0.7863345,0.9414474,0.5383581,0.15754376,-0.2698495
0.16781919,0.41397956,0.71485025,0.30479056,0.17707953,0.8608449,0.48043728,0.46088573,0.6348765,0.1996823,0.12540008,-0.08177902
0.24434994,0.36560285,0.8630255,0.39449298,0.01527746,0.8352942,0.99731207,0.52632713,0.358908,0.5968871,0.21531412,0.04487856
0.2964644,0.34756598,0.80744404,0.4772585,0.0705515,0.86036396,0.9367572,0.4572245,0.5960903,0.4523742,0.14212081,0.05145662
0.33568752,0.5601145,0.69313854,0.5943186,0.5066774,0.48720297,0.9902571,0.5316875,0.4985351,0.5551684,0.5386649,-0.15517524
0.3957866,0.4283514,0.8504341,0.516762,-0.08940697,0.7806272,0.41958013,0.29566476,0.8162989,0.52993506,0.25908932,-0.03589282
0.2732728,0.31614792,0.8010417,0.43086126,0.09210735,0.87182903,0.96538365,0.46701112,0.5737828,0.5639659,0.046796035,0.061856825
0.30999112,0.49430263,0.6685797,0.64359224,0.50533044,0.43668804,0.98616093,0.51707804,0.455233,0.62058604,0.56887937,-0.18264179
0.31724566,0.42232653,0.6907462,0.66198635,0.34316844,0.6404906,0.9830199,0.54101175,0.51627374,0.45807567,0.57951754,-0.08299681
0.10029576,0.3954445,0.62345827,0.32345518,0.38522798,0.63631666,0.24120323,0.62843156,0.831927,0.3507723,-0.007508271,-0.17259467
0.0965943,0.50862134,0.67043936,0.18528624,0.5460825,0.60007584,0.40825233,0.7914607,0.9480513,0.56965494,0.13911633,-0.2689559
0.22065084,0.49244064,0.64289546,0.3709217,0.32221845,0.6413003,0.99258566,0.5103803,0.50143874,0.67890304,0.24366373,-0.003252947
0.3858444,0.59020257,0.79997027,0.82595176,0.46356443,0.3717639,0.996569,0.44261912,0.5832838,0.718963,0.7251993,-0.25684294
