mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference
0.21354677,0.32690373,0.5997478,0.33342785,0.39326662,0.66321754,0.92530817,0.49356675,0.6131503,0.703215,0.29425487
0.17599459,0.3650215,0.6463215,0.18673703,0.30210078,0.80188,0.98686904,0.49660227,0.5244917,0.6436266,0.13879722
0.45365945,0.41229263,0.7630038,0.9371542,0.66382456,0.48313263,0.974111,0.6088239,0.53521556,0.4432275,0.9030005
0.179621,0.3658298,0.6776364,0.28279993,0.20854938,0.93612474,0.5324425,0.43652907,0.8565956,0.79862213,0.03184662
0.19736154,0.27139583,0.775793,0.19444522,0.4006957,0.93201107,0.6815697,0.67289746,0.77022344,0.41406098,0.06622292
0.1325087,0.35319367,0.6045948,0.115832314,0.3391808,0.98131615,0.71985555,0.45713255,0.80965,0.8441166,0.007944529
0.34473717,0.24919263,0.70712656,0.6540046,0.4048129,0.9036213,0.76468974,0.5639229,0.6591466,0.7863219,0.5902126
0.18624747,0.35195157,0.6866199,0.29955786,0.32636634,0.6037815,0.8473617,0.49864942,0.62780553,0.70135975,0.30421412
0.08965708,0.3976607,0.6998985,0.21114041,0.15403883,0.965253,0.98017114,0.4664116,0.4102456,0.58856547,0.18700747
0.5944792,0.42731777,0.7515729,0.8053605,0.8627174,0.5051364,0.4132259,0.7729136,0.94643307,0.32345816,0.09639662
0.31936446,0.29085445,0.67994857,0.5797722,0.37350565,0.53694516,0.99055946,0.56712896,0.47910938,0.4830727,0.39482227
0.13571352,0.3653454,0.6595288,0.31452844,0.25900245,0.7203047,0.5613382,0.46507818,0.70889133,0.5746931,0.124883436
0.5270857,0.46806455,0.78427243,0.96468604,0.7137315,0.4908437,0.977675,0.6092155,0.5998924,0.4705485,0.9365488
0.059009477,0.40985292,0.5701936,0.099903814,0.25973272,0.976511,0.4814697,0.46613723,0.8603439,0.7232935,-0.036908016
0.4097051,0.4023324,0.71462286,0.88835895,0.66409,0.4726931,0.5388143,0.5237477,0.7424196,0.43956998,0.83543354
0.30810323,0.42647883,0.66581744,0.6279448,0.49397814,0.39102027,0.95637095,0.53612095,0.6389345,0.5349562,0.62417734
0.5234208,0.45504698,0.74085975,0.73577106,0.719329,0.50857306,0.5034418,0.68539786,0.91031677,0.27247807,0.051340155
0.1165747,0.35175744,0.7968849,0.3389608,0.052479155,0.9641146,0.9848637,0.4822635,0.3027118,0.47695577,0.21600094
0.13500199,0.35359827,0.7404074,0.35466492,0.17617854,0.69995815,0.9042164,0.48939455,0.5845962,0.5585669,0.20328753
0.08906186,0.37962094,0.71766293,0.25439715,0.2228982,0.73066497,0.8957225,0.4881719,0.54545975,0.6523669,0.21932168
0.28920615,0.41756734,0.7547524,0.35254723,0.1375227,0.7663559,0.3375429,0.6236845,0.45967686,0.11723457,0.19932511
0.3483548,0.41032574,0.68984747,0.63825285,0.46379396,0.45128763,0.2688481,0.5189421,0.7318932,0.3837651,0.33195284
0.19739042,0.33543712,0.8174814,0.20860523,0.41269568,0.93982387,0.6334076,0.8601313,0.8402114,0.11073182,0.035915915
0.69164264,0.61078566,0.9561943,0.84861946,0.31033015,0.9999785,0.3153251,0.37956598,0.99925077,0.6395085,0.056381352
0.21919666,0.4795683,0.695153,0.47071978,0.089742675,0.5328752,0.38937244,0.40011036,0.453085,0.45546862,0.4155296
0.19489363,0.4207641,0.7911716,0.53386784,0.03209837,0.7272948,0.86773014,0.441317,0.45349404,0.43049902,0.2889324
0.35660228,0.39539653,0.74732566,0.78552485,0.9257953,0.58681226,0.50475794,0.8736435,0.9635476,0.5553776,0.6768925
0.12685226,0.3813817,0.6701033,0.20024192,0.33108428,0.8721015,0.9248462,0.5194847,0.685539,0.76455986,0.15992668
0.28300762,0.6999953,0.82199574,0.29669496,0.32083657,0.8515991,0.63821244,0.9496532,0.7798628,-0.022508493,0.1292504
0.27539918,0.28096956,0.78714645,0.7635894,0.5967629,0.4570872,0.7272229,0.6185747,0.4360138,0.5560827,0.8621566
0.27749458,0.3764759,0.7121961,0.5091666,0.5960467,0.45045078,0.41496995,0.64391243,0.8640664,0.48409042,0.7692696
0.6860608,0.5627172,0.8026967,0.85932636,0.81454724,0.66402483,0.61057276,0.78058374,0.95451313,0.36023074,-0.11407597
0.10313203,0.4005283,0.6715015,0.23633455,0.31123555,0.8492471,0.8921225,0.49249434,0.72596335,0.6819861,0.14254045
0.2319359,0.49373364,0.80084777,0.6153213,0.07779712,0.63231015,0.89928806,0.44012216,0.5536325,0.5158351,0.35228762
0.107727475,0.39521515,0.7512776,0.24203105,0.36582613,0.86916894,0.73258746,0.56458545,0.88411224,0.7397615,0.11213426
0.5672331,0.6451529,0.85560346,0.7157573,0.30388105,0.9878991,0.6983324,0.46530545,0.99882734,0.30606663,0.58368576
0.18581223,0.3883741,0.69149685,0.30006388,0.12363759,0.58710116,0.18291272,0.5223664,0.61693466,0.37831956,0.10311396
0.27758735,0.3539519,0.6233817,0.47468263,0.42699933,0.69125664,0.98184294,0.5731602,0.45341772,0.6123483,0.43098184
0.18280408,0.36725658,0.6420094,0.22852568,0.30892187,0.7502545,0.9812065,0.4908699,0.5304951,0.61271226,0.1479157
0.736297,0.5247264,0.82278645,0.93263453,0.92609406,0.57706374,0.46938533,0.8813478,0.98818904,0.2970005,-0.06813905
0.50111556,0.5343714,0.8321862,0.94638735,0.5370507,0.50631887,0.9942899,0.6178515,0.57395595,0.27865663,0.9145421
0.20298044,0.3483393,0.7745371,0.47575566,0.08204273,0.82993615,0.9933421,0.48755106,0.38674897,0.53788173,0.21021125
0.2817785,0.3662143,0.687351,0.6113658,0.27958795,0.55053616,0.9905255,0.5127139,0.47264406,0.4949887,0.40713924
0.26540044,0.3555813,0.7899926,0.56705856,0.05605611,0.8048626,0.9939437,0.49221382,0.34730285,0.47968304,0.31449306
0.16249803,0.37336335,0.7086391,0.22507448,0.1576835,0.90106964,0.9910331,0.45265916,0.44165877,0.6340318,0.11872468
0.23288707,0.5619042,0.7013177,0.32552817,0.3388868,0.99958104,0.26197687,0.6950761,0.9476185,0.8272686,0.12416952
0.010897637,0.5653201,0.5291656,-0.033067282,0.26113653,0.99679,0.37359005,0.6166816,0.91167843,0.65756834,0.017960934
0.21034472,0.3549631,0.6948985,0.35417396,0.40523106,0.66802764,0.9666261,0.5256964,0.6509471,0.62014854,0.3599728
0.55361646,0.4364084,0.7115729,0.6822864,0.67674845,0.4372554,0.4001571,0.6820401,0.9098102,0.2911219,0.06544846
0.0887301,0.3372842,0.6231202,0.09082212,0.30397797,0.959038,0.9026236,0.53657234,0.680177,0.83022887,0.06631791
0.35486254,0.43308598,0.6834799,0.6008936,0.4193989,0.5170331,0.21574596,0.4716072,0.6787796,0.40167418,0.29972413
0.1836239,0.3976317,0.64397717,0.36921406,0.09876281,0.5157441,0.16983661,0.42747664,0.46110705,0.45140895,0.27866536
0.26607066,0.3874874,0.63143706,0.45864058,0.45867485,0.51563144,0.9506603,0.5058191,0.6815696,0.63407946,0.44441125
0.13541603,0.2875455,0.72743756,0.2225118,0.30230543,0.84957224,0.58325064,0.5954431,0.70245564,0.3666765,0.06239097
0.23422207,0.35224676,0.7240211,0.4891397,0.24279302,0.69526935,0.9973822,0.5013313,0.39066342,0.51714396,0.20668608
0.12287977,0.3109776,0.636938,0.2397082,0.11262297,0.87991714,0.684674,0.4365499,0.64779985,0.765537,0.28004572
0.44755873,0.45097083,0.7859982,0.4958498,0.4539966,0.99973124,0.60432833,0.6913333,0.9926799,0.198071,0.15229902
0.16177282,0.32825035,0.6247076,0.2051333,0.2710681,0.9020772,0.9725928,0.5475917,0.49628472,0.7351003,0.23177081
0.20388699,0.341948,0.8022356,0.5194744,0.06554782,0.8543705,0.99383074,0.48657396,0.36949432,0.53439665,0.20785819
0.28435892,0.29963064,0.6525465,0.5530381,0.31281888,0.5361182,0.98754036,0.5005781,0.49690816,0.5074784,0.32778215
0.32451436,0.4256791,0.6987802,0.5105638,0.15785185,0.9744662,0.2546054,0.47095418,0.89947,0.6015019,0.32407814
0.34596828,0.35226116,0.6585088,0.6476762,0.4733582,0.46854532,0.98272234,0.50959325,0.5256515,0.5018789,0.5500946
0.23723595,0.6066771,0.7883624,0.6585133,-0.0054951874,0.7301091,0.7049066,0.4859608,0.3431457,0.36105502,0.5032741
0.56773835,0.39548433,0.81889814,0.5785376,0.43087125,0.99294716,0.6788727,0.6278318,0.99822557,0.38377488,-0.07511221
0.2514411,0.53841543,0.7546745,0.65702486,0.18506333,0.51437676,0.8744401,0.42530662,0.6194607,0.5444919,0.43904534
0.43091565,0.46569243,0.69589216,0.44964293,0.27793226,0.5690963,0.2523983,0.74771935,0.72778213,0.11260679,-0.024213297
0.23441307,0.6642438,0.7542026,0.34037355,0.38158184,0.9999187,0.06320605,0.75915265,0.96935356,0.68896246,-0.09662203
0.24738012,0.3499276,0.7547976,0.55137765,0.11728847,0.7097552,0.97917145,0.50122464,0.41690356,0.39487588,0.38485026
0.26410133,0.47611,0.7197808,0.63428116,0.16203432,0.93546504,0.6184188,0.48993993,0.66399956,0.49449554,0.5491328
0.38853714,0.45884335,0.7050329,0.48158404,0.81793654,0.62413037,0.65159583,0.8883612,0.9755986,0.52576125,0.59583616
0.49270612,0.5045493,0.64501286,0.77619374,0.93936646,0.58909833,0.52703536,0.8787659,0.9480731,0.4860491,0.33669376
0.28374892,0.32168695,0.66922534,0.5448161,0.38497412,0.5475573,0.987173,0.5130265,0.5296608,0.51649916,0.39678726
0.12788522,0.29906192,0.64972204,0.1895113,0.28520817,0.8962282,0.8867028,0.5450593,0.694508,0.756227,0.15290539
0.14496528,0.407547,0.6344801,0.19999604,0.24623467,0.891073,0.9851585,0.4836162,0.52894855,0.71600354,0.14251523
0.38465902,0.37701494,0.7492677,0.46043584,0.47741985,0.61434686,0.49717033,0.67838645,0.9639016,0.33410603,-0.05162061
0.4000145,0.42039663,0.6936672,0.65710086,0.6322736,0.405728,0.34979895,0.5375096,0.7963072,0.38855028,0.32542205
0.25063702,0.4869994,0.74979424,0.63957274,0.15895674,0.5283973,0.9602487,0.4926148,0.58708763,0.52530694,0.48324633
0.73773724,0.5666163,0.75355947,0.8447315,0.78321385,0.45633027,0.43943945,0.80538887,0.9713189,0.20816068,-0.13860968
0.23650327,0.36023733,0.6442535,0.44357663,0.19318193,0.9917898,0.22161694,0.6136211,0.9068221,0.7360418,0.10124268
0.570547,0.5867524,0.81492233,0.6634007,0.5343385,0.7005662,0.5703336,0.79169774,0.9693842,0.13202415,-0.01836717
0.36098063,0.45807657,0.7087469,0.75921345,0.43116555,0.47701254,0.9585258,0.5329666,0.5926488,0.5081463,0.66110694
0.5970123,0.4133118,0.8882179,0.7220232,0.34603578,0.9981744,0.6112648,0.4701103,0.99739003,0.3745275,0.076028354
0.048704386,0.48355764,0.6429586,0.02516321,0.22121376,0.9976158,0.30564588,0.6597885,0.9148817,0.5996572,-0.055847477
0.32642472,0.3233592,0.73081064,0.6285162,0.1904262,0.711697,0.99208325,0.47760066,0.38858557,0.4754788,0.39889967
0.17649688,0.29904646,0.70794433,0.35454163,0.27522987,0.65805805,0.39813718,0.6009848,0.8403487,0.54143167,0.017878423
0.36401924,0.45188552,0.66510224,0.5271437,0.5152612,0.4017988,0.19025294,0.56639886,0.779466,0.42117363,0.28057846
0.24555258,0.4092284,0.66798604,0.43502384,0.08002561,0.5551001,0.16435634,0.4200295,0.4550995,0.41626728,0.22716746
0.6251615,0.45347005,0.7547437,0.7147966,0.7053832,0.4718128,0.47328222,0.6385343,0.96398103,0.4121141,0.04003105
0.14442085,0.44645274,0.6326077,0.2378881,0.3112413,0.9977531,0.38163918,0.69170177,0.92459846,0.42862597,0.10013463
0.6105561,0.57319486,0.75690806,0.7501258,0.73719215,0.61630535,0.51661116,0.73506284,0.91060704,0.20654002,-0.00087923533
0.2942651,0.35508496,0.6255932,0.5830728,0.51020277,0.3453452,0.34625262,0.41410413,0.6273831,0.4955927,0.5218183
0.2514117,0.33007404,0.79630554,0.5682794,0.06407902,0.80793464,0.98761886,0.48257414,0.4088378,0.47374254,0.30607763
0.38511413,0.5053812,0.745409,0.4618718,0.19462128,0.66002727,0.41436374,0.757304,0.6841499,0.07027458,-0.042896833
0.26808313,0.4333255,0.7523271,0.20842652,0.08750629,0.8544534,0.25986287,0.8263741,0.53136015,-0.023134224,0.06359248
0.54525983,0.5977447,0.7658366,0.7460877,0.51171625,0.53493583,0.40160152,0.62416303,0.8100033,0.3391632,-0.027001083
0.60226035,0.579718,0.7719277,0.7173353,0.9241963,0.6382721,0.6941532,0.97244704,0.99717754,0.38816807,0.22313793
0.7121453,0.6264913,0.7814677,0.8440158,0.712158,0.53373694,0.54348487,0.78468955,0.9504887,0.24980642,-0.17793004
0.29309914,0.379642,0.72540176,0.67059803,0.19491585,0.5860121,0.9892799,0.47783762,0.50501525,0.520032,0.42137703
0.21629156,0.34805548,0.6582744,0.40439016,0.24750423,0.6449126,0.986982,0.52210534,0.49864817,0.5451907,0.26045778
0.082370915,0.42401257,0.5954555,-0.034907114,0.30127537,0.9924523,0.36245343,0.7000153,0.89036083,0.16322598,0.07920578
0.45296052,0.3790953,0.72802687,0.7644036,0.57655764,0.5114726,0.99446404,0.66202486,0.5372081,0.4292555,0.694546
0.23747201,0.31163365,0.680437,0.38379058,0.26188305,0.6896346,0.9863243,0.5346441,0.48021558,0.5230048,0.29374957
0.33483815,0.5958934,0.8341246,0.49164557,0.13032821,0.9538811,0.98754036,0.5708462,0.38869876,0.6571343,0.67010486
0.07480106,0.34162945,0.65796244,0.14470175,0.19865994,0.8231719,0.9593355,0.45974785,0.54581773,0.51387584,0.09840885
0.63553154,0.5205271,0.7223542,0.76934606,0.80488634,0.4548146,0.46961477,0.7903191,0.9657598,0.20661193,-0.06376494
0.27067408,0.37584367,0.6803085,0.5198443,0.3245772,0.55051047,0.9668636,0.5003853,0.59908545,0.5329164,0.42037487
0.29512078,0.39301917,0.69228184,0.32767263,0.061624773,0.7293267,0.17744029,0.70366585,0.57033646,0.095648676,0.09622896
0.4146122,0.49765313,0.70791817,0.51661944,0.38213348,0.50130606,0.28523332,0.56409943,0.71600515,0.21381943,0.116470195
0.27149498,0.3122714,0.6985829,0.52199084,0.24372496,0.6302164,0.983757,0.49597746,0.50921506,0.52277327,0.3096362
0.28456387,0.46167853,0.6927842,0.6449934,0.39887536,0.40354764,0.90181875,0.43975964,0.6531003,0.53077424,0.54386276
0.42960227,0.43715888,0.7039306,0.83814555,0.49324393,0.4801239,0.98913693,0.5776396,0.56439817,0.45411187,0.73896205
0.2887465,0.3167555,0.708694,0.541782,0.3110376,0.6199223,0.99534804,0.5398132,0.46912226,0.516811,0.27750152
0.6522615,0.5520917,0.73280215,0.74453366,0.5991571,0.4982019,0.46442533,0.7573715,0.9272472,0.17319112,-0.08467129
0.4298853,0.2713949,0.64742744,0.5936749,0.6283934,0.33072573,0.2825384,0.5448097,0.8803514,0.5229175,0.20023076
0.43096843,0.42378148,0.7101917,0.81493545,0.5100626,0.49040425,0.99318737,0.60312533,0.57680434,0.47586486,0.6863734
0.365201,0.46100515,0.6145319,0.538041,0.47883007,0.53052354,0.4789218,0.63501215,0.96996874,0.24955887,0.20169497
0.42424294,0.43724817,0.7312596,0.8095926,0.574805,0.5189792,0.9828449,0.62270117,0.5515101,0.46601397,0.8201643
0.51867115,0.51728576,0.65871924,0.6332028,0.7706429,0.49071392,0.50333107,0.8425394,0.9280577,0.21840115,0.08138222
0.46314925,0.45524168,0.6607771,0.4697635,0.4275445,0.84566134,0.534691,0.6818478,0.9915554,0.29948235,0.08913082
0.15569052,0.44762534,0.59622777,0.064286366,0.38478535,0.9891801,0.72198737,0.4602484,0.8502973,0.87226045,0.072472006
0.2632713,0.43187264,0.64213955,0.56518805,0.5014485,0.45713544,0.9219808,0.47990626,0.6504479,0.607636,0.6083509
0.25560635,0.5942114,0.8419965,0.5668279,-0.020069608,0.96563774,0.95474905,0.51390755,0.57500106,0.47214672,0.6570699
0.27874243,0.402828,0.695162,0.464104,0.4175278,0.5322261,0.33274683,0.5942918,0.75526726,0.3528241,0.13361058
0.31763974,0.3527512,0.65533423,0.65366554,0.3855607,0.4748626,0.99081457,0.51948184,0.5181005,0.5097383,0.46976897
0.30341783,0.44937176,0.6877617,0.6446905,0.46370807,0.433188,0.94901776,0.49960017,0.6311399,0.53542244,0.570125
0.17695214,0.2899527,0.79746133,0.41336587,0.07727741,0.8754896,0.98843825,0.52062,0.3645118,0.45729417,0.19960785
0.2182149,0.29764566,0.8159847,0.22752668,0.4110591,0.95197713,0.651601,0.8492674,0.8718498,0.15689357,-0.015184986
0.32343346,0.32831797,0.69431883,0.6125319,0.32792044,0.55449647,0.99373555,0.5397394,0.47654134,0.4737312,0.372164
0.4855394,0.35285324,0.7936446,0.6613976,0.16751572,0.99774593,0.19516882,0.45857957,0.98521185,0.84305936,0.15331267
0.16058682,0.36257315,0.74256754,0.3511447,0.23517016,0.78975403,0.9527639,0.47726816,0.6143333,0.5588308,0.18273133
0.48425925,0.5167514,0.8756638,0.590044,0.5088334,0.9998548,0.6447494,0.68245494,0.9966718,0.13340142,0.07431468
0.47673526,0.4480049,0.87831235,0.9649447,0.73625445,0.5008693,0.9691598,0.7260567,0.4137407,0.5003369,0.97547823
0.2745066,0.4509127,0.7884967,0.6485469,0.099782765,0.6318206,0.97141695,0.49223214,0.5028661,0.5172429,0.4310685
0.10384216,0.36329553,0.7804213,0.20941417,0.07707356,0.9331249,0.9917468,0.48568115,0.3662867,0.52142584,0.06678765
0.20502974,0.42994103,0.75954145,0.5450547,0.18151785,0.561174,0.92534065,0.4502072,0.6001326,0.5296138,0.31362367
0.22819813,0.36376184,0.7814414,0.54499793,0.16680422,0.7131486,0.9811649,0.50333464,0.4836932,0.512759,0.28796425
0.30744871,0.5296916,0.70770276,0.27914348,0.15156609,0.7195997,0.31547284,0.7042471,0.48921025,0.15066388,0.05171116
0.20183954,0.3209288,0.6171497,0.3013157,0.3230961,0.51997983,0.276477,0.432228,0.7186083,0.6076628,0.20467062
0.14507897,0.3019669,0.71646696,0.17439365,0.17881049,0.8123859,0.8143363,0.507987,0.6184017,0.7305269,0.24288759
0.47807607,0.45157954,0.7789491,0.93971384,0.9200413,0.6289804,0.3271587,0.7613095,0.96956676,0.42828095,0.69035876
0.14159115,0.5332523,0.7128633,-0.016046295,0.3534622,0.99007237,0.9712398,0.5070045,0.73891664,0.8936496,-0.017893707
0.52615273,0.47938472,0.72557074,0.7869227,0.6952652,0.44533917,0.41230553,0.5754008,0.86997604,0.37096304,0.31830427
0.26966935,0.46060115,0.6585254,0.6455697,0.38701248,0.3655709,0.8829238,0.42947754,0.6553228,0.50465125,0.5901187
0.3390767,0.47631088,0.6475104,0.71944845,0.56357443,0.30887765,0.5359631,0.4391402,0.6520166,0.4392482,0.5870944
0.45327154,0.7416008,0.8385576,0.48300937,0.38151562,0.8329602,0.54094124,0.9432012,0.714309,-0.048124697,-0.05056349
0.30604056,0.45240217,0.690704,0.6975465,0.22307469,0.49444595,0.9811106,0.489234,0.54238915,0.4702844,0.567763
0.45059577,0.31009325,0.79253817,0.7070976,0.37988093,0.99877346,0.3775743,0.5468943,0.99047095,0.7782842,0.119095266
0.34104812,0.34633347,0.6543434,0.57811236,0.46746626,0.5007765,0.98715454,0.5867845,0.51322794,0.50682414,0.51983374
0.24154173,0.63149524,0.6825784,0.25187704,0.4172662,0.83505476,0.71023273,0.88201576,0.95395863,0.13970162,0.03291716
0.18788642,0.3338754,0.6802864,0.35575634,0.09755173,0.6049297,0.48674837,0.41613257,0.44656122,0.44498685,0.2643996
0.16014625,0.23573689,0.81012857,0.3730707,0.21567449,0.8848423,0.9596298,0.57803357,0.5599973,0.39354542,0.09551167
0.48887345,0.4733458,0.80979705,0.9618684,0.7815739,0.50818586,0.42011917,0.69140095,0.8584807,0.4197166,0.9044781
0.17663962,0.46195146,0.70623744,0.51305664,0.2698468,0.4337025,0.8457945,0.4265369,0.64692795,0.61227465,0.40823638
0.2249118,0.26967472,0.59111047,0.33565298,0.36133793,0.54033995,0.30027083,0.50169563,0.7304312,0.709144,0.27751076
0.21788608,0.55504525,0.69564694,0.51426154,0.15955001,0.58492047,0.4181128,0.41049328,0.38042545,0.32503107,0.32370546
0.3281169,0.41652536,0.7033495,0.28772578,0.6504252,0.68773043,0.6711032,0.8577406,0.97190404,0.35740724,0.5510228
0.15498751,0.32820326,0.7683215,0.39894128,0.068681814,0.85449725,0.9950183,0.4252456,0.35372084,0.552536,0.16221966
0.29387495,0.45981836,0.8601973,0.96582955,0.86915547,0.6432047,0.49026993,0.8368219,0.8252218,0.4800873,0.9576737
0.21734293,0.4331319,0.6837368,0.4284807,0.2917789,0.4437877,0.6089893,0.3974721,0.6475152,0.53370935,0.39185703
0.24533267,0.46127066,0.71759605,0.625724,0.18754452,0.5104972,0.95504034,0.4608914,0.5375036,0.53577256,0.4882851
0.45350555,0.4586415,0.7235428,0.6155453,0.44546944,0.54081523,0.40936232,0.5928727,0.82258165,0.2941298,0.053164873
0.49948433,0.5646292,0.7453176,0.93790436,0.5472156,0.4187309,0.9153853,0.46502364,0.6690211,0.5068958,0.8312627
0.14228362,0.39787254,0.67777956,0.22583823,0.15700659,0.8262592,0.9901239,0.46537232,0.40113991,0.5964509,0.11107288
0.69348073,0.72874516,0.8386624,0.92019874,0.6536066,0.97638106,0.53741944,0.60777485,0.99996483,0.5818471,0.9204695
0.28903055,0.37457624,0.68525374,0.45430517,0.31825855,0.9761009,0.5202427,0.46258605,0.9568215,0.8319242,0.004863902
0.34311232,0.32255775,0.69262314,0.5728259,0.3573664,0.5488448,0.9892122,0.57196957,0.45422575,0.4758148,0.4594769
0.629727,0.68257916,0.76794356,0.73430514,0.87976307,0.64111745,0.66610396,0.95930034,0.9918556,0.30998722,0.12353537
0.42584682,0.41197574,0.72804433,0.91187555,0.5737982,0.47137284,0.9644799,0.5434449,0.5821649,0.42515463,0.8359909
0.3438488,0.37053782,0.8160407,0.25630605,0.48077932,0.9824505,0.7223339,0.84324217,0.97998136,0.16802733,-0.09227563
0.3168048,0.4027509,0.78728044,0.68320036,0.05433146,0.66557884,0.9806067,0.4779234,0.39215818,0.42691156,0.4871018
0.26207858,0.3158869,0.6848227,0.4298473,0.30835798,0.6167219,0.9804648,0.53767794,0.540318,0.5408088,0.2823105
0.25980145,0.27963683,0.6179317,0.50755924,0.509223,0.35532317,0.21074307,0.47415859,0.6539736,0.5788968,0.5042238
0.08155736,0.4164739,0.50107723,-0.06615925,0.28977793,0.9750973,0.36194438,0.56097275,0.8193052,0.38832384,0.06475848
0.37468874,0.46979663,0.7216164,0.7342626,0.3988434,0.53321606,0.99412084,0.60167176,0.5096885,0.4666885,0.6548321
0.3519655,0.40638095,0.6674043,0.73211145,0.38118926,0.4659888,0.9831833,0.50147116,0.53894573,0.5144289,0.57963705
0.49601158,0.46662807,0.7225486,0.67868406,0.5661895,0.5174629,0.48455563,0.6011667,0.85177535,0.26969746,0.073724486
0.08325923,0.38740775,0.63467157,0.08886791,0.198793,0.94796485,0.9526776,0.5105436,0.4841192,0.6201015,0.14582072
0.60309327,0.55720496,0.7184017,0.7417542,0.7096329,0.44065085,0.44712988,0.6645329,0.9226036,0.30199295,-0.0033581802
0.14212109,0.49335086,0.65675795,0.056864467,0.21775658,0.9677395,0.9827778,0.5045209,0.5220883,0.7111796,0.09008964
0.32968628,0.39051235,0.73808324,0.29125664,0.22657053,0.7796136,0.3017145,0.79777485,0.72519267,0.10731525,0.01593034
0.29025814,0.3471921,0.665146,0.4837802,0.3998821,0.4846173,0.96136117,0.5144839,0.592991,0.5613234,0.3869415
0.3653455,0.5130037,0.74072134,0.79979223,0.46187502,0.5066753,0.9510296,0.5531724,0.6217874,0.5346297,0.66642916
0.60264254,0.35886493,0.88199544,0.7926285,0.21559231,0.9988583,0.24423952,0.3756039,0.99621886,0.7631689,0.1942737
0.28324202,0.286388,0.65481853,0.3522567,0.32457832,0.48696655,0.19285814,0.5462986,0.72174656,0.49279466,0.12751316
0.045507196,0.54483676,0.5844802,-0.088246465,0.26458362,0.9963884,0.5366105,0.5061151,0.84785134,0.803175,-0.020650052
0.55089486,0.09774563,0.88347,0.8588185,0.14144798,0.9849315,0.26553217,0.48079157,0.9851413,0.7875782,0.47567314
0.35078928,0.407453,0.8053567,0.36665347,0.5706124,0.725984,0.57186973,0.71778274,0.9707683,0.36945271,0.57055146
0.20640023,0.35186398,0.78676474,0.4368444,0.11330466,0.77931905,0.8617419,0.4536826,0.51095426,0.37294447,0.28312322
0.58536565,0.47224095,0.94597495,0.7815516,0.3388472,0.99979144,0.55988324,0.3242587,0.9985485,0.5972276,0.061802637
0.3171474,0.46128142,0.6939537,0.6103848,0.36689016,0.5097326,0.30609274,0.50502396,0.71984076,0.41658464,0.32590884
0.06875894,0.36395657,0.75672597,0.17533071,0.07168334,0.9380194,0.9873101,0.48320982,0.39461097,0.5000445,0.069460526
0.24606468,0.5161789,0.67094624,0.63839424,0.3919694,0.41147172,0.89553165,0.4635454,0.66377985,0.54028165,0.58114713
0.32303086,0.40980098,0.71608937,0.3446416,0.15968384,0.7039946,0.23446843,0.77124685,0.6208495,0.0986832,-0.0014746253
0.1871382,0.36355448,0.68913907,0.30923763,0.25417703,0.6924847,0.9886122,0.53680956,0.5313562,0.5546564,0.14432065
0.21549468,0.8093471,0.8719554,0.6142274,0.20715448,0.9981958,0.42281342,0.37906906,0.65879124,0.70432377,0.7174202
0.7666753,0.6644477,0.992525,0.91446775,0.64349914,0.9999985,0.9021014,0.503682,0.9999866,0.33446693,-0.16028981
0.17517672,0.35753563,0.6904244,0.25431603,0.21995614,0.53737086,0.3826271,0.4367088,0.61559796,0.5280788,0.22314143
0.29324287,0.35045835,0.6529211,0.46144402,0.5749208,0.4938371,0.30535194,0.5250749,0.71391284,0.57603365,0.3892479
0.49342424,0.45182616,0.63611674,0.70202565,0.6147865,0.36958495,0.43155953,0.51024294,0.9861234,0.42829427,0.42720276
0.2710027,0.34447232,0.7380532,0.21496467,0.16513023,0.84983855,0.3632883,0.8090201,0.6318525,0.011246259,0.07866732
0.40443704,0.38050896,0.68034124,0.7751322,0.48959586,0.4529851,0.9919604,0.56803113,0.5474341,0.48637086,0.61084104
0.5086067,0.50789815,0.7016753,0.67415714,0.5124171,0.4728843,0.2947128,0.5244918,0.7733573,0.35300037,0.1304052
0.4210959,0.3144078,0.6818079,0.7781339,0.8514787,0.35963306,0.37417015,0.6442859,0.89620334,0.5930896,0.59502375
0.07763351,0.42188147,0.677283,0.19697398,0.315422,0.8430847,0.69895715,0.5230142,0.7652902,0.7029984,0.16380833
0.70580167,0.60285056,0.7472389,0.8565045,0.75189734,0.50067973,0.4069357,0.5697443,0.89476,0.4535367,0.12489432
0.3071605,0.35154888,0.71674,0.5421866,0.3491182,0.99830264,0.30647597,0.6207737,0.9772861,0.8528412,0.1308739
0.22137122,0.28869805,0.78168136,0.4362683,0.21385944,0.79174125,0.87922585,0.55315745,0.5644245,0.33103928,0.17824224
0.34507963,0.4830914,0.7283731,0.3703922,0.27369374,0.60417557,0.29506004,0.783882,0.74833167,0.093447566,-0.032088265
0.331549,0.41705918,0.66236556,0.5855501,0.4258463,0.47626036,0.32959336,0.44259006,0.67660403,0.3618515,0.30124262
0.51110613,0.4593917,0.7111496,0.8947779,0.8478653,0.46611643,0.2976551,0.6565295,0.9298681,0.46256652,0.56089485
